seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
0001,0.8869996375772714,0.9314147623859125,0.8261645566704248,0.8869996375772714,0.8867774637569849,0.8865673787352656,0.8863685962970116,0.8861803967303419,0.8861803967303419,0.8858175988874338,0.8858175988874338,0.8858175988874338,0.8858175988874338,0.8858175988874338,0.8851006580840413,0.8842951907800458,0.8828159117806439,0.8799402354873129,0.8743870041417676,0.8476655388042198,0.7037801689150841,0.2262700358453769,0.8385482425317307,0.8630298273155416,0.8622989407610828,0.8615686274509804,0.8608388867110937,0.8601097178683386,0.8601097178683386,0.8586530931871574,0.8586530931871574,0.8586530931871574,0.8586530931871574,0.8586530931871574,0.8579256360078278,0.8571987480438185,0.8557466770914777,0.8528493364558938,0.8470817120622568,0.8187739463601532,0.6626970227670753,0.19241396634011554,0.8108372752126201,0.911635185900188,0.9119508711598329,0.9122914785824651,0.9126554348667646,0.9130413007022419,0.9130413007022419,0.9138414858393417,0.9138414858393417,0.9138414858393417,0.9138414858393417,0.9138414858393417,0.9131364561924049,0.9122481644090599,0.9107414085930212,0.9078916813691059,0.9025724698396325,0.877576611799255,0.7474102178549163,0.26608322719655964,0.8674464862297051,0.9678697183098591,0.9674295774647887,0.9669894366197183,0.9665492957746479,0.9661091549295775,0.9661091549295775,0.9652288732394366,0.9652288732394366,0.9652288732394366,0.9652288732394366,0.9652288732394366,0.9647887323943662,0.9643485915492958,0.9634683098591549,0.9617077464788732,0.9581866197183099,0.940580985915493,0.8327464788732394,0.3371478873239437,0.9236934766493698,0.8884848484848484,0.888080808080808,0.8876767676767677,0.8872727272727273,0.8868686868686869,0.8868686868686869,0.8860606060606061,0.8860606060606061,0.8860606060606061,0.8860606060606061,0.8860606060606061,0.8856565656565657,0.8852525252525253,0.8844444444444445,0.8828282828282829,0.8795959595959596,0.8634343434343434,0.7644444444444445,0.3094949494949495,0.8479319510898459,0.9886976644605715,0.9887752421886328,0.9889356480174106,0.9891789951000481,0.9895053967958901,0.9895053967958901,0.990328364588571,0.990328364588571,0.990328364588571,0.990328364588571,0.990328364588571,0.9898744568545114,0.9894189888393611,0.9885462717500072,0.9869975202502053,0.9839026629010872,0.9692637340724486,0.8834456400436737,0.43099287329440655,0.9530885428582632,0.9210652670712463,0.9213736483377739,0.9217069139086199,0.9220650977787354,0.9224482340050213,0.9224482340050213,0.9232265095772384,0.9232265095772384,0.9232265095772384,0.9232265095772384,0.9232265095772384,0.9228581050511471,0.9223936513380365,0.9215742478497838,0.919826119348034,0.9165782487587054,0.9009160171612101,0.8165152062095936,0.3933243756426027,0.887432942860617,0.9314147623859125,0.9318106660972368,0.9321812712099052,0.9325264345178835,0.9328406934138884,0.9328406934138884,0.9334078000730539,0.9334078000730539,0.9334078000730539,0.9334078000730539,0.9334078000730539,0.9335744232183294,0.9337121772724128,0.9339474339450434,0.9343156089938268,0.9348662688522723,0.93680585256133,0.9439370940201729,0.9638012812972441,0.9355586137665588,0.9393317255254243,0.9392807066871985,0.939242366435537,0.9392158792606609,0.9392004894788147,0.9392004894788147,0.9391837880288183,0.9391837880288183,0.9391837880288183,0.9391837880288183,0.9391837880288183,0.938607353515278,0.9379366889568332,0.9367339460358337,0.9344123623627836,0.929963904636327,0.9085328143454815,0.7889253622444663,0.2995152715666715,0.8950535947723273,2199.0,2198.0,2197.0,2196.0,2195.0,2195.0,2193.0,2193.0,2193.0,2193.0,2193.0,2192.0,2191.0,2189.0,2185.0,2177.0,2137.0,1892.0,766.0,2098.6315789473683,73.0,74.0,75.0,76.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,80.0,81.0,83.0,87.0,95.0,135.0,380.0,1506.0,173.3684210526316,276.0,277.0,278.0,279.0,280.0,280.0,282.0,282.0,282.0,282.0,282.0,283.0,284.0,286.0,290.0,298.0,338.0,583.0,1709.0,376.36842105263156,0.8411091549295775,0.9334078000730539,0.8411091549295775,0.9652288732394366,0.8860606060606061,0.9302325581395349,0.0,0.06976744186046512,0.776832440827556,0.9239519696650517,0.6308724832214765,0.8411091549295775,2046.9633055602071,2193,79,282,0,80,0,6,1.0,447,0.9239519696650517,0.9652288732394366,0.8860606060606061,2193,79,282,2475,2272,85,86
0006,0.9960317367367253,0.9371767496293907,0.9334577855626411,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9922223285994085,0.9922223285994085,0.9843992912492022,0.9545967533415104,0.8971606860061613,0.7549341176993222,0.40183258912375025,0.9436709966031297,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9920318725099602,0.9920318725099602,0.9841269841269841,0.953125,0.8903591682419659,0.733102253032929,0.35135135135135137,0.939380226850336,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9924128212537324,0.9924128212537324,0.9846716737185758,0.9560707792683566,0.9040141610540537,0.7774161376651156,0.45956683832539824,0.9483805848755034,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.996,0.996,0.992,0.976,0.942,0.846,0.52,0.9602105263157895,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.996,0.996,0.992,0.976,0.942,0.846,0.52,0.9602105263157895,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9961798413164855,0.9961798413164855,0.9922080986836477,0.97686351707089,0.9460144791083116,0.8630946597072953,0.6050292183505958,0.9659004262259392,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.996048793715006,0.996048793715006,0.9921058469971672,0.9767803982145253,0.9461731194505847,0.8635670545447981,0.6052062816369832,0.9658977750331862,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9378463998754955,0.9378463998754955,0.9387328382273903,0.9412785872228295,0.9454657637931215,0.9530316158414063,0.9667142121050962,0.9403703585522907,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9942047927709449,0.9942047927709449,0.9883290445640193,0.9659839960195593,0.9228116490990557,0.8109833860595961,0.48885044331493355,0.9541944924241532,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,498.0,498.0,496.0,488.0,471.0,423.0,260.0,480.10526315789474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,12.0,29.0,77.0,240.0,19.894736842105264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,12.0,29.0,77.0,240.0,19.894736842105264,0.996,0.9371767496293907,0.996,0.998,0.998,1.0,0.0,0.0,0.9333023961301319,0.998,0.003703703703703704,0.996,467.65119806506596,499,1,1,0,11,0,0,1.0,270,0.998,0.998,0.998,499,1,1,500,500,11,11
0008,0.8589617573430669,0.8298097907722636,0.7127748761422262,0.8589617573430669,0.8589617573430669,0.8589617573430669,0.8589617573430669,0.8589617573430669,0.8589617573430669,0.8589617573430669,0.8589617573430669,0.8572604429125676,0.8556787942706373,0.8520714003853697,0.8381543207717527,0.8094348683216245,0.7683968562961271,0.6861450469219142,0.5269329918027034,0.3176835841121399,0.14989749466166047,0.01522296077580329,0.7130827799987808,0.8403940886699507,0.8403940886699507,0.8403940886699507,0.8403940886699507,0.8403940886699507,0.8403940886699507,0.8403940886699507,0.8403940886699507,0.8385826771653543,0.8367748279252704,0.8331697742885181,0.8206627680311891,0.7927063339731286,0.7507029053420806,0.6663693131132917,0.49201277955271566,0.2511721366376423,0.08227114716106605,0.004841312533620226,0.6890746676359728,0.8779396601249215,0.8779396601249215,0.8779396601249215,0.8779396601249215,0.8779396601249215,0.8779396601249215,0.8779396601249215,0.8779396601249215,0.8763542188431622,0.8750098288447089,0.8714018364080377,0.8560186873271918,0.8265164260401321,0.7865078509276875,0.7065076619688735,0.5643316380980277,0.4018075450778727,0.2731122596583394,0.04786688179545323,0.7425764271573083,0.8462301587301587,0.8462301587301587,0.8462301587301587,0.8462301587301587,0.8462301587301587,0.8462301587301587,0.8462301587301587,0.8462301587301587,0.8452380952380952,0.8442460317460317,0.8422619047619048,0.8353174603174603,0.8194444444444444,0.7946428571428571,0.7410714285714286,0.6111111111111112,0.37202380952380953,0.14087301587301587,0.008928571428571428,0.7171052631578948,0.9918604651162791,0.9918604651162791,0.9918604651162791,0.9918604651162791,0.9918604651162791,0.9918604651162791,0.9918604651162791,0.9918604651162791,0.9906976744186047,0.9895348837209302,0.9872093023255814,0.9790697674418605,0.9604651162790697,0.9313953488372093,0.8686046511627907,0.7162790697674418,0.436046511627907,0.16511627906976745,0.010465116279069767,0.840514075887393,0.8808543353285768,0.8808543353285768,0.8808543353285768,0.8808543353285768,0.8808543353285768,0.8808543353285768,0.8808543353285768,0.8808543353285768,0.8799859840142061,0.8791966324819889,0.8772940409423817,0.8688648829751383,0.8516527655104461,0.8287217408137886,0.7784080545807788,0.6710124096688204,0.5217411251508449,0.3902271029007987,0.08624764595103579,0.772641424611518,0.9966902528889633,0.9966902528889633,0.9966902528889633,0.9966902528889633,0.9966902528889633,0.9966902528889633,0.9966902528889633,0.9966902528889633,0.9955615638274089,0.994528146158581,0.9921683648547482,0.9841037064687037,0.9664927116583742,0.9373711083488363,0.8760374375403156,0.7406244434585445,0.5463970045799348,0.40159428740772235,0.0967816091954023,0.8686938108742251,0.8298097907722636,0.8298097907722636,0.8298097907722636,0.8298097907722636,0.8298097907722636,0.8298097907722636,0.8298097907722636,0.8298097907722636,0.8302597592450729,0.8306771866228335,0.8314084531484651,0.8334862068360576,0.8372986002821388,0.842217883300542,0.8504339779523912,0.8658750405175547,0.890746229371604,0.9231176211644714,0.9616741723745322,0.8492459714207248,0.8619391033843481,0.8619391033843481,0.8619391033843481,0.8619391033843481,0.8619391033843481,0.8619391033843481,0.8619391033843481,0.8619391033843481,0.8606555470621585,0.8594902999690689,0.8567079844066212,0.8456047279210518,0.8229728388960742,0.7905648903325179,0.7235831965654903,0.5872557657386083,0.38662898703444365,0.19614827985471725,0.020673240509743254,0.7287262413350147,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,852.0,851.0,849.0,842.0,826.0,801.0,747.0,616.0,375.0,142.0,9.0,722.8421052631579,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,156.0,157.0,159.0,166.0,182.0,207.0,261.0,392.0,633.0,866.0,999.0,285.1578947368421,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,11.0,18.0,34.0,59.0,113.0,244.0,485.0,718.0,851.0,137.1578947368421,0.8353174603174603,0.8306771866228335,0.8353174603174603,0.8442460317460317,0.9895348837209302,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.6923673470397136,0.911134903640257,0.023076923076923078,0.8353174603174603,706.9062858160313,851,157,9,0,16,4,1,2.0,390,0.911134903640257,0.8442460317460317,0.9895348837209302,851,157,9,860,1008,23,21
0010,0.8943763106326688,0.887104356718623,0.7934051217081689,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8943763106326688,0.8859166883998467,0.8833065301084744,0.8756845123045874,0.8241898197393039,0.7726437693601583,0.6922976128046042,0.39743808783985984,0.03179484718720094,0.8000742781422838,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.868020304568528,0.8648648648648649,0.8554621848739495,0.7980456026058632,0.725,0.6211453744493393,0.35294117647058826,0.019390581717451522,0.7767332270547569,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9115241922331232,0.9041820504135331,0.9021414302154409,0.8963848766770594,0.8511905293930827,0.8234184749394117,0.7716003441542871,0.44754492871977836,0.05213419186633472,0.8250191021549096,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.8844827586206897,0.8827586206896552,0.8775862068965518,0.8448275862068966,0.8,0.7293103448275862,0.496551724137931,0.03620689655172414,0.8072595281306715,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9790076335877863,0.9770992366412213,0.9713740458015268,0.9351145038167938,0.8854961832061069,0.8072519083969466,0.549618320610687,0.04007633587786259,0.8935315387705907,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.9129285288245172,0.90882365015463,0.9076482309208063,0.9042958014233043,0.8779464275693082,0.8607643958373958,0.827919296101571,0.5947835611528877,0.09199614073596969,0.8429679642613455,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9981543004798819,0.9927792190026724,0.991068981046366,0.9860389498482767,0.9540829396970653,0.9172716686186297,0.8670832583269887,0.6179712323329377,0.09963148872506308,0.916085528572458,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.887104356718623,0.8889385027450439,0.8894828093084312,0.8907876600748794,0.89729170364864,0.9042466905862677,0.9116318638291406,0.925784608817131,0.9594101847370945,0.8960906288237623,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.9005232991991393,0.8942781637975251,0.8923974028447054,0.8869357382823481,0.8480030898229844,0.8116247778077808,0.7501573921946296,0.4714119281318552,0.04344671784740614,0.8160006053641983,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,513.0,512.0,509.0,490.0,464.0,423.0,288.0,21.0,468.2105263157895,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,67.0,68.0,71.0,90.0,116.0,157.0,292.0,559.0,111.78947368421052,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,11.0,12.0,15.0,34.0,60.0,101.0,236.0,503.0,55.78947368421053,0.8758620689655172,0.887104356718623,0.8758620689655172,0.8896551724137931,0.9847328244274809,0.6153846153846154,0.38461538461538464,0.0,0.7754238759772577,0.9347826086956522,0.027210884353741496,0.8758620689655172,457.74584806680946,516,64,8,0,8,5,0,0.0,294,0.9347826086956522,0.8896551724137931,0.9847328244274809,516,64,8,524,580,15,13
0012,0.9306712644713164,0.8502828450043646,0.7913338105184803,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9034900812652554,0.8524340626102601,0.8400015371988394,0.8279482778582509,0.7532758873658425,0.6846441710552009,0.4416810450734728,0.1899772798959334,0.010894370943750903,0.7795294398936826,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.903448275862069,0.8523489932885906,0.84,0.8278145695364238,0.7468354430379747,0.6727272727272727,0.4375,0.1896551724137931,0.0072992700729927005,0.7778067525072853,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9035318886029099,0.8525191404223361,0.8400030744004919,0.8280820077765996,0.7597718718043558,0.6967721689943913,0.44590204703358877,0.19029993444055948,0.016260162601626018,0.7813616933008689,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.916083916083916,0.8881118881118881,0.8811188811188811,0.8741258741258742,0.8251748251748252,0.7762237762237763,0.5874125874125874,0.3076923076923077,0.013986013986013986,0.8089804931910195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9849624060150376,0.9548872180451128,0.9473684210526315,0.9398496240601504,0.8872180451127819,0.8345864661654135,0.631578947368421,0.3308270676691729,0.015037593984962405,0.8698060941828255,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9312729876639652,0.9165427447870197,0.8881957937076048,0.8814162028447743,0.8747705627705628,0.8322877687284467,0.7894777894777895,0.5950319521748093,0.3079988193624557,0.030303030303030304,0.8120397126734813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9851454507943058,0.9555495038612615,0.9476637654603757,0.9399230416857536,0.8901080770514841,0.8421236169747393,0.6354405252710338,0.33234602090534293,0.03389830508474576,0.8716946477415286,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8502828450043646,0.8554143774838465,0.8641959091776203,0.865981386204841,0.8673540046200586,0.875752828333656,0.8813815241229003,0.8985852619342891,0.9198371226047563,0.9682184735032409,0.8683973335804659,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9306712644713164,0.9097862555666855,0.8701335434587066,0.8603153892917305,0.8507925181239131,0.7917983464802821,0.7354258114755408,0.5117894832649159,0.24197897838802157,0.015080280553133056,0.7944112237534785,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,131.0,127.0,126.0,125.0,118.0,111.0,84.0,44.0,2.0,115.6842105263158,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,16.0,17.0,18.0,25.0,32.0,59.0,99.0,141.0,27.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,8.0,15.0,22.0,49.0,89.0,131.0,17.31578947368421,0.9300699300699301,0.8502828450043646,0.9300699300699301,0.9300699300699301,1.0,1.0,0.0,0.0,0.7908225061928705,0.9637681159420289,0.0,0.9300699300699301,113.08761838558048,133,10,0,0,2,0,0,2.0,78,0.9637681159420289,0.9300699300699301,1.0,133,10,0,133,143,2,2
0013,0.9284766908852593,0.8703795840398676,0.8081271560034247,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.9284766908852593,0.8593378488473195,0.6262242910851494,0.0834057656228299,0.0,0.8155851720439046,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8,0.5882352941176471,0.08,0.0,0.7578563040461193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923076923076923,0.6666666666666666,0.08695652173913043,0.0,0.8777210584990905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.8,0.16,0.0,0.8905263157894737,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8275862068965517,0.6896551724137931,0.13793103448275862,0.0,0.7676950998185117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.8,0.16,0.0,0.8905263157894737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.8,0.16,0.0,0.8905263157894737,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8703795840398676,0.8741764435057721,0.8832534386997809,0.9151973090136293,1.0,0.8804379448324839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9413574486632833,0.7302967433402214,0.1179535649239177,0.0,0.8836635661540749,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,20.0,4.0,0.0,22.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,25.0,2.736842105263158,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,9.0,25.0,29.0,6.7368421052631575,0.84,0.8703795840398676,0.84,1.0,0.8620689655172413,1.0,0.0,0.0,0.7103795840398677,0.9259259259259259,0.011764705882352941,0.84,21.75948960099669,25,0,4,0,1,0,0,0.0,340,0.9259259259259259,1.0,0.8620689655172413,25,0,4,29,25,5,1
